scene_id,clip_id,start_time_movie,end_time_movie,start_sec,end_sec,duration_sec
1188,1188.1,00:45:05.542,00:45:08.542,2705.542,2708.542,3
1189,1189.1,00:45:09.208,00:45:12.208,2709.208,2712.208,3
1190,1190.1,00:45:13.542,00:45:16.542,2713.542,2716.542,3
1190,1190.2,00:45:16.542,00:45:19.542,2716.542,2719.542,3
1191,1191.1,00:45:20.375,00:45:23.375,2720.375,2723.375,3
1193,1193.1,00:45:25.208,00:45:28.208,2725.208,2728.208,3
1194,1194.1,00:45:29.875,00:45:32.875,2729.875,2732.875,3
1195,1195.1,00:45:33.708,00:45:36.708,2733.708,2736.708,3
1196,1196.1,00:45:37.208,00:45:40.208,2737.208,2740.208,3
1197,1197.1,00:45:41.875,00:45:44.875,2741.875,2744.875,3
1200,1200.1,00:45:51.042,00:45:54.042,2751.042,2754.042,3
1201,1201.1,00:45:54.208,00:45:57.208,2754.208,2757.208,3
1202,1202.1,00:45:58.042,00:46:01.042,2758.042,2761.042,3
1210,1210.1,00:46:15.542,00:46:18.542,2775.542,2778.542,3
1212,1212.1,00:46:20.708,00:46:23.708,2780.708,2783.708,3
1216,1216.1,00:46:31.042,00:46:34.042,2791.042,2794.042,3
1226,1226.1,00:46:50.542,00:46:53.542,2810.542,2813.542,3
1247,1247.1,00:47:23.208,00:47:26.208,2843.208,2846.208,3
1249,1249.1,00:47:28.375,00:47:31.375,2848.375,2851.375,3
1250,1250.1,00:47:32.542,00:47:35.542,2852.542,2855.542,3
1250,1250.2,00:47:35.542,00:47:38.542,2855.542,2858.542,3
1250,1250.3,00:47:38.542,00:47:41.542,2858.542,2861.542,3
1251,1251.1,00:47:42.708,00:47:45.708,2862.708,2865.708,3
1252,1252.1,00:47:46.208,00:47:49.208,2866.208,2869.208,3
1253,1253.1,00:47:50.542,00:47:53.542,2870.542,2873.542,3
1261,1261.1,00:48:08.042,00:48:11.042,2888.042,2891.042,3
1263,1263.1,00:48:14.042,00:48:17.042,2894.042,2897.042,3
1264,1264.1,00:48:17.708,00:48:20.708,2897.708,2900.708,3
1268,1268.1,00:48:24.875,00:48:27.875,2904.875,2907.875,3
1271,1271.1,00:48:32.708,00:48:35.708,2912.708,2915.708,3
1274,1274.1,00:48:39.875,00:48:42.875,2919.875,2922.875,3
1275,1275.1,00:48:44.042,00:48:47.042,2924.042,2927.042,3
1298,1298.1,00:49:25.708,00:49:28.708,2965.708,2968.708,3
1301,1301.1,00:49:31.542,00:49:34.542,2971.542,2974.542,3
1309,1309.1,00:49:45.375,00:49:48.375,2985.375,2988.375,3
1311,1311.1,00:49:50.042,00:49:53.042,2990.042,2993.042,3
1318,1318.1,00:50:03.042,00:50:06.042,3003.042,3006.042,3
1320,1320.1,00:50:08.875,00:50:11.875,3008.875,3011.875,3
1326,1326.1,00:50:21.708,00:50:24.708,3021.708,3024.708,3
1327,1327.1,00:50:25.042,00:50:28.042,3025.042,3028.042,3
1327,1327.2,00:50:28.042,00:50:31.042,3028.042,3031.042,3
1327,1327.3,00:50:31.042,00:50:34.042,3031.042,3034.042,3
1343,1343.1,00:50:59.875,00:51:02.875,3059.875,3062.875,3
1344,1344.1,00:51:02.875,00:51:05.875,3062.875,3065.875,3
1349,1349.1,00:51:13.042,00:51:16.042,3073.042,3076.042,3
1354,1354.1,00:51:25.542,00:51:28.542,3085.542,3088.542,3
1355,1355.1,00:51:29.042,00:51:32.042,3089.042,3092.042,3
1355,1355.2,00:51:32.042,00:51:35.042,3092.042,3095.042,3
1356,1356.1,00:51:35.542,00:51:38.542,3095.542,3098.542,3
1356,1356.2,00:51:38.542,00:51:41.542,3098.542,3101.542,3
1369,1369.1,00:52:03.208,00:52:06.208,3123.208,3126.208,3
1369,1369.2,00:52:06.208,00:52:09.208,3126.208,3129.208,3
1373,1373.1,00:52:16.042,00:52:19.042,3136.042,3139.042,3
1374,1374.1,00:52:19.375,00:52:22.375,3139.375,3142.375,3
1394,1394.1,00:52:53.042,00:52:56.042,3173.042,3176.042,3
1395,1395.1,00:52:56.542,00:52:59.542,3176.542,3179.542,3
1395,1395.2,00:52:59.542,00:53:02.542,3179.542,3182.542,3
1395,1395.3,00:53:02.542,00:53:05.542,3182.542,3185.542,3
